"id","metric","value","yr","n_pixels"
85,"area",0.18,1987,25587
86,"area",11.97,1987,25587
87,"area",0.09,1987,25587
88,"area",0.09,1987,25587
89,"area",0.27,1987,25587
90,"area",0.18,1987,25587
91,"area",0.27,1987,25587
92,"area",0.09,1987,25587
93,"area",0.09,1987,25587
94,"area",0.09,1987,25587
95,"area",0.18,1987,25587
96,"area",0.54,1987,25587
97,"area",0.09,1987,25587
98,"area",2.52,1987,25587
99,"area",0.18,1987,25587
100,"area",66.33,1987,25587
101,"area",0.09,1987,25587
102,"area",0.36,1987,25587
103,"area",0.09,1987,25587
104,"area",0.18,1987,25587
105,"area",0.18,1987,25587
106,"area",0.18,1987,25587
107,"area",0.45,1987,25587
108,"area",0.09,1987,25587
109,"area",0.09,1987,25587
110,"area",0.54,1987,25587
111,"area",2.97,1987,25587
112,"area",0.09,1987,25587
113,"area",0.18,1987,25587
114,"area",0.09,1987,25587
115,"area",0.9,1987,25587
116,"area",0.09,1987,25587
117,"area",1.17,1987,25587
118,"area",0.9,1987,25587
119,"area",0.09,1987,25587
120,"area",0.18,1987,25587
121,"area",0.09,1987,25587
122,"area",0.27,1987,25587
123,"area",0.09,1987,25587
124,"area",99.09,1987,25587
125,"area",0.09,1987,25587
126,"area",0.09,1987,25587
127,"area",0.09,1987,25587
128,"area",0.09,1987,25587
129,"area",0.09,1987,25587
130,"area",2.97,1987,25587
131,"area",2.07,1987,25587
132,"area",0.09,1987,25587
133,"area",0.18,1987,25587
134,"area",0.18,1987,25587
135,"area",0.09,1987,25587
136,"area",0.18,1987,25587
137,"area",0.09,1987,25587
138,"area",0.18,1987,25587
139,"area",0.09,1987,25587
140,"area",0.09,1987,25587
141,"area",0.99,1987,25587
142,"area",0.09,1987,25587
143,"area",0.36,1987,25587
144,"area",0.36,1987,25587
145,"area",0.18,1987,25587
146,"area",0.81,1987,25587
147,"area",2.07,1987,25587
148,"area",0.27,1987,25587
149,"area",0.09,1987,25587
150,"area",0.09,1987,25587
151,"area",0.54,1987,25587
152,"area",0.09,1987,25587
153,"area",0.09,1987,25587
154,"area",101.34,1987,25587
155,"area",0.09,1987,25587
156,"area",0.18,1987,25587
157,"area",0.09,1987,25587
158,"area",0.09,1987,25587
159,"area",0.09,1987,25587
160,"area",1.08,1987,25587
161,"area",0.09,1987,25587
162,"area",0.09,1987,25587
163,"area",0.09,1987,25587
164,"area",77.58,1987,25587
165,"area",0.45,1987,25587
166,"area",0.18,1987,25587
167,"area",0.09,1987,25587
168,"area",0.09,1987,25587
169,"area",0.27,1987,25587
170,"area",0.45,1987,25587
171,"area",0.18,1987,25587
172,"area",1.8,1987,25587
173,"area",0.09,1987,25587
174,"area",0.09,1987,25587
175,"area",0.27,1987,25587
176,"area",0.09,1987,25587
177,"area",0.09,1987,25587
178,"area",0.27,1987,25587
179,"area",0.09,1987,25587
180,"area",76.86,1987,25587
181,"area",0.09,1987,25587
182,"area",10.53,1987,25587
183,"area",1.62,1987,25587
184,"area",0.09,1987,25587
185,"area",2.88,1987,25587
186,"area",0.36,1987,25587
187,"area",0.09,1987,25587
188,"area",0.18,1987,25587
189,"area",1.08,1987,25587
190,"area",0.09,1987,25587
191,"area",11.07,1987,25587
192,"area",0.18,1987,25587
193,"area",0.18,1987,25587
194,"area",2.7,1987,25587
195,"area",0.09,1987,25587
196,"area",0.27,1987,25587
197,"area",2.16,1987,25587
198,"area",0.81,1987,25587
199,"area",0.45,1987,25587
200,"area",0.09,1987,25587
201,"area",0.9,1987,25587
202,"area",0.54,1987,25587
203,"area",2.43,1987,25587
204,"area",1.53,1987,25587
205,"area",0.54,1987,25587
206,"area",0.09,1987,25587
207,"area",0.18,1987,25587
208,"area",0.45,1987,25587
209,"area",0.27,1987,25587
210,"area",0.09,1987,25587
211,"area",0.99,1987,25587
212,"area",0.09,1987,25587
213,"area",28.62,1987,25587
214,"area",48.69,1987,25587
215,"area",0.9,1987,25587
216,"area",0.09,1987,25587
217,"area",0.09,1987,25587
218,"area",0.18,1987,25587
219,"area",0.09,1987,25587
220,"area",0.27,1987,25587
221,"area",0.18,1987,25587
222,"area",13.95,1987,25587
223,"area",0.45,1987,25587
224,"area",0.45,1987,25587
225,"area",0.27,1987,25587
226,"area",4.5,1987,25587
227,"area",0.54,1987,25587
228,"area",0.27,1987,25587
229,"area",0.09,1987,25587
230,"area",0.09,1987,25587
231,"area",0.81,1987,25587
232,"area",0.45,1987,25587
233,"area",30.24,1987,25587
234,"area",0.18,1987,25587
235,"area",0.09,1987,25587
236,"area",0.18,1987,25587
237,"area",20.43,1987,25587
238,"area",1.08,1987,25587
239,"area",0.09,1987,25587
240,"area",0.18,1987,25587
241,"area",0.18,1987,25587
242,"area",1.08,1987,25587
243,"area",1.44,1987,25587
244,"area",0.09,1987,25587
245,"area",0.99,1987,25587
246,"area",0.27,1987,25587
247,"area",0.45,1987,25587
248,"area",2.61,1987,25587
249,"area",0.09,1987,25587
250,"area",0.09,1987,25587
251,"area",0.09,1987,25587
252,"area",0.09,1987,25587
253,"area",11.52,1987,25587
254,"area",7.2,1987,25587
255,"area",0.27,1987,25587
256,"area",0.18,1987,25587
257,"area",0.27,1987,25587
258,"area",1.17,1987,25587
259,"area",0.09,1987,25587
260,"area",0.81,1987,25587
261,"area",4.14,1987,25587
262,"area",0.09,1987,25587
263,"area",0.27,1987,25587
264,"area",0.09,1987,25587
265,"area",0.45,1987,25587
266,"area",56.34,1987,25587
267,"area",0.27,1987,25587
268,"area",2.7,1987,25587
269,"area",0.18,1987,25587
270,"area",0.09,1987,25587
271,"area",0.27,1987,25587
272,"area",0.09,1987,25587
273,"area",0.36,1987,25587
274,"area",0.63,1987,25587
275,"area",0.09,1987,25587
276,"area",0.09,1987,25587
277,"area",0.09,1987,25587
278,"area",0.09,1987,25587
279,"area",2.88,1987,25587
280,"area",0.99,1987,25587
281,"area",0.09,1987,25587
282,"area",0.18,1987,25587
283,"area",0.09,1987,25587
284,"area",1.53,1987,25587
285,"area",0.72,1987,25587
286,"area",29.34,1987,25587
287,"area",0.36,1987,25587
288,"area",0.72,1987,25587
289,"area",0.54,1987,25587
290,"area",0.36,1987,25587
291,"area",0.27,1987,25587
292,"area",0.27,1987,25587
293,"area",0.09,1987,25587
294,"area",0.36,1987,25587
295,"area",0.09,1987,25587
296,"area",0.09,1987,25587
297,"area",0.18,1987,25587
298,"area",64.62,1987,25587
299,"area",0.09,1987,25587
300,"area",0.09,1987,25587
301,"area",0.18,1987,25587
302,"area",0.27,1987,25587
303,"area",1.71,1987,25587
304,"area",1.26,1987,25587
305,"area",9.36,1987,25587
306,"area",6.84,1987,25587
307,"area",0.27,1987,25587
308,"area",0.54,1987,25587
309,"area",0.09,1987,25587
310,"area",0.09,1987,25587
311,"area",0.45,1987,25587
312,"area",1.08,1987,25587
313,"area",1.8,1987,25587
314,"area",0.27,1987,25587
315,"area",0.09,1987,25587
316,"area",0.18,1987,25587
317,"area",23.94,1987,25587
318,"area",0.72,1987,25587
319,"area",3.33,1987,25587
320,"area",0.09,1987,25587
321,"area",3.42,1987,25587
322,"area",5.67,1987,25587
323,"area",0.36,1987,25587
324,"area",0.09,1987,25587
325,"area",0.09,1987,25587
326,"area",0.09,1987,25587
327,"area",1.44,1987,25587
328,"area",0.09,1987,25587
329,"area",5.13,1987,25587
330,"area",0.99,1987,25587
331,"area",0.54,1987,25587
332,"area",0.9,1987,25587
333,"area",0.18,1987,25587
334,"area",3.42,1987,25587
335,"area",27.72,1987,25587
336,"area",0.09,1987,25587
337,"area",0.36,1987,25587
338,"area",0.45,1987,25587
339,"area",0.09,1987,25587
340,"area",0.54,1987,25587
341,"area",0.09,1987,25587
342,"area",4.41,1987,25587
343,"area",0.09,1987,25587
344,"area",1.44,1987,25587
345,"area",0.27,1987,25587
346,"area",4.68,1987,25587
347,"area",0.09,1987,25587
348,"area",0.63,1987,25587
349,"area",0.09,1987,25587
350,"area",1.26,1987,25587
351,"area",0.18,1987,25587
352,"area",26.91,1987,25587
353,"area",8.64,1987,25587
354,"area",0.45,1987,25587
355,"area",0.09,1987,25587
356,"area",5.58,1987,25587
357,"area",0.09,1987,25587
358,"area",0.09,1987,25587
359,"area",0.99,1987,25587
360,"area",0.09,1987,25587
361,"area",6.93,1987,25587
362,"area",1.08,1987,25587
363,"area",0.63,1987,25587
364,"area",0.72,1987,25587
365,"area",0.09,1987,25587
366,"area",57.78,1987,25587
367,"area",0.36,1987,25587
368,"area",0.72,1987,25587
369,"area",1.8,1987,25587
370,"area",0.09,1987,25587
371,"area",0.09,1987,25587
372,"area",0.09,1987,25587
373,"area",0.09,1987,25587
374,"area",0.36,1987,25587
375,"area",0.18,1987,25587
376,"area",0.18,1987,25587
377,"area",0.09,1987,25587
378,"area",0.09,1987,25587
379,"area",0.09,1987,25587
380,"area",0.09,1987,25587
381,"area",0.54,1987,25587
382,"area",0.09,1987,25587
383,"area",41.31,1987,25587
384,"area",0.09,1987,25587
385,"area",0.18,1987,25587
386,"area",11.43,1987,25587
387,"area",0.09,1987,25587
388,"area",0.09,1987,25587
389,"area",0.36,1987,25587
390,"area",10.17,1987,25587
391,"area",0.09,1987,25587
392,"area",0.09,1987,25587
393,"area",55.53,1987,25587
394,"area",0.27,1987,25587
395,"area",0.09,1987,25587
396,"area",0.18,1987,25587
397,"area",0.27,1987,25587
398,"area",0.45,1987,25587
399,"area",0.09,1987,25587
400,"area",0.09,1987,25587
401,"area",0.36,1987,25587
402,"area",0.18,1987,25587
403,"area",53.28,1987,25587
404,"area",0.09,1987,25587
405,"area",0.09,1987,25587
406,"area",0.09,1987,25587
407,"area",1.53,1987,25587
408,"area",0.18,1987,25587
409,"area",0.54,1987,25587
410,"area",0.18,1987,25587
411,"area",0.27,1987,25587
412,"area",0.09,1987,25587
413,"area",0.09,1987,25587
414,"area",0.45,1987,25587
415,"area",0.09,1987,25587
416,"area",0.27,1987,25587
417,"area",0.45,1987,25587
418,"area",0.18,1987,25587
419,"area",0.09,1987,25587
420,"area",0.09,1987,25587
421,"area",0.27,1987,25587
422,"area",0.81,1987,25587
423,"area",0.54,1987,25587
424,"area",0.27,1987,25587
425,"area",0.09,1987,25587
426,"area",0.54,1987,25587
427,"area",0.09,1987,25587
428,"area",0.09,1987,25587
429,"area",4.05,1987,25587
430,"area",45.27,1987,25587
431,"area",0.27,1987,25587
432,"area",0.09,1987,25587
433,"area",0.27,1987,25587
434,"area",0.72,1987,25587
435,"area",0.09,1987,25587
436,"area",0.18,1987,25587
437,"area",0.27,1987,25587
438,"area",0.27,1987,25587
439,"area",0.45,1987,25587
440,"area",0.09,1987,25587
441,"area",0.09,1987,25587
442,"area",0.09,1987,25587
443,"area",2.25,1987,25587
444,"area",0.09,1987,25587
445,"area",0.09,1987,25587
446,"area",0.18,1987,25587
447,"area",0.36,1987,25587
448,"area",0.09,1987,25587
449,"area",0.18,1987,25587
450,"area",0.27,1987,25587
451,"area",0.27,1987,25587
452,"area",0.09,1987,25587
453,"area",0.09,1987,25587
454,"area",44.28,1987,25587
455,"area",0.09,1987,25587
456,"area",0.36,1987,25587
457,"area",0.09,1987,25587
458,"area",0.18,1987,25587
459,"area",0.09,1987,25587
460,"area",0.27,1987,25587
461,"area",0.09,1987,25587
462,"area",0.09,1987,25587
463,"area",3.78,1987,25587
464,"area",0.63,1987,25587
465,"area",0.18,1987,25587
466,"area",0.72,1987,25587
467,"area",0.09,1987,25587
468,"area",12.42,1987,25587
469,"area",0.54,1987,25587
470,"area",0.18,1987,25587
471,"area",0.36,1987,25587
472,"area",16.11,1987,25587
473,"area",0.18,1987,25587
474,"area",0.45,1987,25587
475,"area",0.09,1987,25587
476,"area",11.43,1987,25587
477,"area",0.09,1987,25587
478,"area",0.09,1987,25587
479,"area",2.16,1987,25587
480,"area",0.09,1987,25587
481,"area",0.36,1987,25587
482,"area",0.45,1987,25587
483,"area",0.09,1987,25587
484,"area",0.36,1987,25587
485,"area",0.09,1987,25587
486,"area",0.18,1987,25587
487,"area",0.36,1987,25587
488,"area",0.36,1987,25587
489,"area",0.09,1987,25587
490,"area",0.09,1987,25587
491,"area",0.45,1987,25587
492,"area",0.09,1987,25587
493,"area",0.09,1987,25587
494,"area",0.09,1987,25587
495,"area",0.09,1987,25587
496,"area",0.18,1987,25587
497,"area",0.09,1987,25587
498,"area",0.27,1987,25587
499,"area",0.18,1987,25587
500,"area",0.09,1987,25587
501,"area",0.27,1987,25587
502,"area",0.18,1987,25587
503,"area",0.27,1987,25587
504,"area",0.27,1987,25587
505,"area",1.44,1987,25587
506,"area",0.45,1987,25587
507,"area",0.09,1987,25587
508,"area",2.79,1987,25587
509,"area",0.9,1987,25587
510,"area",0.09,1987,25587
511,"area",0.45,1987,25587
512,"area",0.09,1987,25587
513,"area",0.09,1987,25587
514,"area",0.18,1987,25587
515,"area",0.09,1987,25587
516,"area",0.09,1987,25587
517,"area",3.42,1987,25587
518,"area",0.27,1987,25587
519,"area",0.36,1987,25587
520,"area",4.05,1987,25587
521,"area",0.09,1987,25587
522,"area",0.09,1987,25587
523,"area",0.09,1987,25587
524,"area",0.09,1987,25587
525,"area",0.09,1987,25587
526,"area",0.09,1987,25587
527,"area",0.09,1987,25587
528,"area",0.09,1987,25587
529,"area",1.44,1987,25587
530,"area",0.09,1987,25587
531,"area",0.09,1987,25587
532,"area",0.09,1987,25587
533,"area",1.89,1987,25587
534,"area",0.09,1987,25587
535,"area",0.45,1987,25587
536,"area",1.35,1987,25587
537,"area",23.22,1987,25587
538,"area",0.18,1987,25587
539,"area",4.95,1987,25587
540,"area",0.09,1987,25587
541,"area",0.09,1987,25587
542,"area",0.09,1987,25587
543,"area",0.18,1987,25587
544,"area",0.09,1987,25587
545,"area",0.27,1987,25587
546,"area",0.18,1987,25587
547,"area",0.63,1987,25587
548,"area",0.18,1987,25587
549,"area",0.09,1987,25587
550,"area",0.63,1987,25587
551,"area",0.81,1987,25587
